rule_id,source_id,source_path,source_start_line,source_end_line,source_text,intent,applies_when,subject,rule_layer,candidate_category,candidate_item,secondary_impacts,cluster_id,treatment,target_rule_id,notes
RULE-W7-002-129,SRC-W7-002,docs/W7-operate/01-sre-lite-operations-standard.md,261,261,这应由具体部署环境决定，不在规范阶段提前锁死,这应由具体部署环境决定，不在规范阶段提前锁死,执行“风险边界：产品 / 工程 / 运维”相关工作时,W7 Operate 触发专项：SRE-lite 运维规范 v0.1 / 风险边界：产品 / 工程 / 运维,principle-input,运行维护,运行,,CLUSTER-OPERATIONS-GOVERNANCE-SRE-LITE-OPERATIONS-SRC-W7-002-RELEASE-ROLLBACK,merge,OPERATION-PLATFORM-001,G5 运行；合并来源数=6；目标来源总数=6；目标=OPERATION-PLATFORM-001；原注=同一列表项按独立句拆分；保留意图：这应由具体部署环境决定，不在规范阶段提前锁死
RULE-W7-003-001,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,3,3,> 状态：可选 playbook，不是默认流程。与 docs/01-minimal-rd-kernel.md 冲突时，以最小内核为准。,本文件是可选 playbook，不是默认流程；与最小研发内核冲突时以最小内核为准,执行“W7”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 文档级边界,risk-or-approval-boundary,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-RISK-OR-APPROVAL-BOUNDARY,merge,OPERATION-SCOPE-003,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-SCOPE-003；原注=保留可选与优先级边界；保留意图：本文件是可选 playbook，不是默认流程；与最小研发内核冲突时以最小内核为准
RULE-W7-003-002,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,7,7,本文件是 W7 Operate 的触发型专项，不是 W7 主入口。只有当当前工作涉及 admin/support console、人工生产动作、one-off command、dry-run、break-glass、审计日志、生产 SQL 或 AI operator action 时，才需要读取本文件。,本文件是 W7 触发型专项，不是 W7 主入口,当前工作出现本 W7 专项列举的触发条件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / W7 触发定位,risk-or-approval-boundary,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-RISK-OR-APPROVAL-BOUNDARY,merge,OPERATION-SCOPE-003,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-SCOPE-003；原注=同源句按独立判断拆分；applies_when 按实际工件、步骤或动作条件修正；保留意图：本文件是 W7 触发型专项，不是 W7 主入口
RULE-W7-003-003,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,7,7,本文件是 W7 Operate 的触发型专项，不是 W7 主入口。只有当当前工作涉及 admin/support console、人工生产动作、one-off command、dry-run、break-glass、审计日志、生产 SQL 或 AI operator action 时，才需要读取本文件。,只有出现本行列举的任一触发条件时才读取本专项,当前工作出现本 W7 专项列举的触发条件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / W7 触发定位,risk-or-approval-boundary,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-RISK-OR-APPROVAL-BOUNDARY,merge,OPERATION-SCOPE-003,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-SCOPE-003；原注=OR 条件作为完整触发集合保留；applies_when 按实际工件、步骤或动作条件修正；保留意图：只有出现本行列举的任一触发条件时才读取本专项
RULE-W7-003-004,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,9,9,普通 W7 运行入口应先回到 `docs/W7-operate/00-main.md`，由主入口判断是否触发本专项。,普通 W7 工作必须先返回 W7 核心入口，由核心入口判断是否触发本专项,打开本专项前由对应 W 核心入口判定触发条件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / W7 触发定位,risk-or-approval-boundary,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-RISK-OR-APPROVAL-BOUNDARY,merge,OPERATION-SCOPE-003,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-SCOPE-003；原注=唯一主入口与读取顺序；applies_when 改为真实 artifact、步骤、运行或审批条件；保留意图：普通 W7 工作必须先返回 W7 核心入口，由核心入口判断是否触发本专项
RULE-W7-003-005,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,15,15,默认原则：后台操作也是产品代码的一部分。能写成受控动作的，不靠临场 SQL；能 dry-run 的，不直接执行；能由 AI 建议的，不等于 AI 可以自动写生产。,后台操作必须被视为产品代码的一部分,执行“目标”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 目标,principle-input,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-PRINCIPLE-INPUT,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=同源句按独立判断拆分；保留意图：后台操作必须被视为产品代码的一部分
RULE-W7-003-006,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,15,15,默认原则：后台操作也是产品代码的一部分。能写成受控动作的，不靠临场 SQL；能 dry-run 的，不直接执行；能由 AI 建议的，不等于 AI 可以自动写生产。,能够写成受控动作的后台操作不得依赖临场 SQL,实现或维护“目标”时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 目标,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-ADMIN-ACTION-CONTROL-FP-SRC-W7-003,rewrite,IMPL-ADMIN-CONTROLLED-ACTION,G5 实现重写；独立权威目标
RULE-W7-003-007,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,15,15,默认原则：后台操作也是产品代码的一部分。能写成受控动作的，不靠临场 SQL；能 dry-run 的，不直接执行；能由 AI 建议的，不等于 AI 可以自动写生产。,能够 dry-run 的后台操作不得直接执行,执行“目标”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 目标,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-DRY-RUN-REQUIREMENT,merge,OPERATION-ADMIN-007,G5 运行；合并来源数=7；目标来源总数=7；目标=OPERATION-ADMIN-007；原注=同源句按独立判断拆分；保留意图：能够 dry-run 的后台操作不得直接执行
RULE-W7-003-008,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,15,15,默认原则：后台操作也是产品代码的一部分。能写成受控动作的，不靠临场 SQL；能 dry-run 的，不直接执行；能由 AI 建议的，不等于 AI 可以自动写生产。,AI 能提出后台操作建议不代表 AI 可以自动写生产,创建或维护“目标”工件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 目标,risk-or-approval-boundary,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-RISK-OR-APPROVAL-BOUNDARY,merge,OPERATION-ADMIN-012,G5 运行；合并来源数=4；目标来源总数=4；目标=OPERATION-ADMIN-012；原注=同源句按独立判断拆分；保留意图：AI 能提出后台操作建议不代表 AI 可以自动写生产
RULE-W7-003-009,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,35,35,内部 admin console、support console、运营脚本、one-off command、后台 job、数据修复工具,内部 admin console、support console、运营脚本、one-off command、后台 job、数据修复工具,执行“范围”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,reference-or-rationale,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-REFERENCE-OR-RATIONALE,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=；保留意图：内部 admin console、support console、运营脚本、one-off command、后台 job、数据修复工具
RULE-W7-003-010,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,36,36,会改变用户数据、权限、租户、计费权益、退款/credit、feature flag、配置、AI workflow、生产依赖或外部通知的动作,会改变用户数据、权限、租户、计费权益、退款/credit、feature flag、配置、AI workflow、生产依赖或外部通知的动作,实现或维护“范围”时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,implementation-detail,运行维护,运行,,CLUSTER-OPERATIONS-AUTH-TENANT-PERMISSION-FP-SRC-W7-003,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=；保留意图：会改变用户数据、权限、租户、计费权益、退款/credit、feature flag、配置、AI workflow、生产依赖或外部通知的动作
RULE-W7-003-011,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,37,37,Go/Kratos/gRPC admin API、sqlc 数据修正、Vite 后台页面、AI operator / support assistant / admin agent,Go/Kratos/gRPC admin API、sqlc 数据修正、Vite 后台页面、AI operator / support assistant / admin agent,实现或维护“范围”时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-API-CONTRACT-ERROR-MODEL-SRC-W7-003,rewrite,IMPL-ADMIN-SURFACE-APPLICABILITY,G5 实现重写；独立权威目标
RULE-W7-003-012,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,41,41,已完全由 migration/backfill 规范覆盖的正式数据迁移；但触发 migration 的人工审批仍属于本专项。,已完全由 migration/backfill 规范覆盖的正式数据迁移；但触发 migration 的人工审批仍属于本专项。,评估当前工作是否属于本文件的适用或排除范围时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,risk-or-approval-boundary,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-RISK-OR-APPROVAL-BOUNDARY,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=applies_when 改为真实 artifact、步骤、运行或审批条件；保留意图：已完全由 migration/backfill 规范覆盖的正式数据迁移；但触发 migration 的人工审批仍属于本专项。
RULE-W7-003-013,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,42,42,只读 dashboard、公开帮助页、无生产数据访问的本地实验,只读 dashboard、公开帮助页、无生产数据访问的本地实验,执行“范围”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,reference-or-rationale,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-REFERENCE-OR-RATIONALE,merge,OPERATION-SCOPE-004,G5 运行；合并来源数=8；目标来源总数=8；目标=OPERATION-SCOPE-004；原注=；保留意图：只读 dashboard、公开帮助页、无生产数据访问的本地实验
RULE-W7-003-014,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,43,43,企业级 PAM、SIEM、SOAR、ITSM 审批流和多人职责分离体系,企业级 PAM、SIEM、SOAR、ITSM 审批流和多人职责分离体系,执行“范围”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,reference-or-rationale,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-REFERENCE-OR-RATIONALE,merge,OPERATION-SCOPE-004,G5 运行；合并来源数=8；目标来源总数=8；目标=OPERATION-SCOPE-004；原注=同一列表项按独立句拆分；保留意图：企业级 PAM、SIEM、SOAR、ITSM 审批流和多人职责分离体系
RULE-W7-003-015,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,43,43,需要时单独开合规或企业客户 change,需要时单独开合规或企业客户 change,执行“范围”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 范围,reference-or-rationale,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-REFERENCE-OR-RATIONALE,merge,OPERATION-SCOPE-004,G5 运行；合并来源数=8；目标来源总数=8；目标=OPERATION-SCOPE-004；原注=同一列表项按独立句拆分；保留意图：需要时单独开合规或企业客户 change
RULE-W7-003-016,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,47,47,每个生产 target 使用同一个 `<target>` 文件名：,每个生产 target 使用同一个 `<target>` 文件名：,执行“最小工件”相关工作时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 最小工件,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ARTIFACT-FILENAME,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=；保留意图：每个生产 target 使用同一个 `<target>` 文件名：
RULE-W7-003-017,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,51,51,action-registry/<target>.json,“最小工件”最小工件包含 action-registry/<target>.json,创建或维护“最小工件”工件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 最小工件,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-ARTIFACT-OR-EVIDENCE,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=目录清单逐项原子化；保留意图：“最小工件”最小工件包含 action-registry/<target>.json
RULE-W7-003-018,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,52,52,operator-playbook/<target>.md,“最小工件”最小工件包含 operator-playbook/<target>.md,创建或维护“最小工件”工件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 最小工件,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-ARTIFACT-OR-EVIDENCE,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=目录清单逐项原子化；保留意图：“最小工件”最小工件包含 operator-playbook/<target>.md
RULE-W7-003-019,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,53,53,audit-log-schema/<target>.json,“最小工件”最小工件包含 audit-log-schema/<target>.json,创建或维护“最小工件”工件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 最小工件,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-AUDIT-LOG-SCHEMA,merge,OPERATION-AUDIT-001,G5 运行；合并来源数=2；目标来源总数=2；目标=OPERATION-AUDIT-001；原注=目录清单逐项原子化；保留意图：“最小工件”最小工件包含 audit-log-schema/<target>.json
RULE-W7-003-020,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,54,54,break-glass/<target>.md,“最小工件”最小工件包含 break-glass/<target>.md,创建或维护“最小工件”工件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 最小工件,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-ARTIFACT-OR-EVIDENCE,merge,OPERATION-BREAKGLASS-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-BREAKGLASS-001；原注=目录清单逐项原子化；保留意图：“最小工件”最小工件包含 break-glass/<target>.md
RULE-W7-003-021,SRC-W7-003,docs/W7-operate/02-admin-ops-action-standard.md,55,55,ops-review/<target>.md,“最小工件”最小工件包含 ops-review/<target>.md,创建或维护“最小工件”工件时,W7 Operate 触发专项：后台运营、人工操作与高风险动作规范 / 最小工件,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-ADMIN-ACTION-CONTROL-SRC-W7-003-ARTIFACT-OR-EVIDENCE,merge,OPERATION-ADMIN-001,G5 运行；合并来源数=11；目标来源总数=11；目标=OPERATION-ADMIN-001；原注=目录清单逐项原子化；保留意图：“最小工件”最小工件包含 ops-review/<target>.md
